scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
labeled-data\LipTest_COMBINED_TEST\18fo-img513.png,74.94062567,90.81950922,217.4390113,98.56866614,108.0897969,74.02966923,102.0626749,108.9008754,148.5576164,71.44661692,144.683038,117.5110497,185.5813661,79.62628256,187.303401,113.6364713
labeled-data\LipTest_COMBINED_TEST\18fo-img525.png,71.49655593,80.91780871,219.5915549,91.68052666,107.2287795,68.00254718,108.0897969,89.52798307,146.4050728,67.57203846,145.9745641,100.290701,184.28984,78.3347564,185.1508574,94.69408768
labeled-data\LipTest_COMBINED_TEST\18fo-img531.png,72.78808208,82.20933486,220.4525723,89.95849178,107.2287795,69.29407333,107.6592882,88.23645691,145.9745641,66.28051231,146.8355815,95.55510512,183.8593313,77.47373897,185.1508574,92.11103537
labeled-data\LipTest_COMBINED_TEST\18fo-img541.png,77.09316926,92.97205281,213.5644328,107.1788405,108.0897969,77.90424769,103.7847098,114.4974887,145.9745641,75.32119538,144.683038,124.3991892,182.1372964,87.8059482,183.4288226,121.8161369
labeled-data\LipTest_COMBINED_TEST\18fo-img555.png,74.51011695,93.83307024,214.855959,101.1517184,102.9236923,72.73814307,110.6728493,103.304262,143.8220205,71.87712564,148.1271077,112.3449451,181.276279,83.50086102,183.8593313,106.3178231
labeled-data\LipTest_COMBINED_TEST\18fo-img561.png,74.07960824,90.81950922,217.0085025,92.54154409,105.0762359,71.44661692,111.5338667,96.84663127,143.3915118,67.14152974,148.5576164,105.0262969,180.4152615,81.34831743,183.8593313,97.27713999
labeled-data\LipTest_COMBINED_TEST\18fo-img571.png,75.80164311,92.11103537,212.2729067,97.7076487,105.0762359,74.46017794,111.103358,101.1517184,142.5304944,68.86356461,147.696599,111.053419,178.6932267,82.20933486,180.8457703,104.1652795
labeled-data\LipTest_COMBINED_TEST\18fo-img629.png,79.24571285,94.26357896,217.86952,98.99917486,112.3948841,83.93136974,114.116919,98.13815742,148.5576164,77.90424769,152.8627036,101.5822272,185.1508574,85.22289589,187.7339097,102.0127359
labeled-data\LipTest_COMBINED_TEST\20fs-img0136.png,99.91013131,95.98561383,230.3542728,95.55510512,132.1982851,88.23645691,131.3372677,88.23645691,167.9305087,89.52798307,167.5,89.52798307,200.6491713,89.09747435,200.6491713,88.66696563
labeled-data\LipTest_COMBINED_TEST\20fs-img0210.png,97.327079,95.98561383,232.0763077,95.55510512,129.1847241,80.05679128,129.1847241,98.56866614,167.9305087,79.62628256,164.9169477,102.0127359,202.3712061,83.0703523,200.2186626,102.4432446
labeled-data\LipTest_COMBINED_TEST\20fs-img0351.png,97.327079,92.97205281,232.9373251,94.69408768,131.7677764,78.3347564,130.906759,92.54154409,168.7915262,81.34831743,164.486439,92.97205281,204.5237497,82.63984358,200.6491713,94.69408768
labeled-data\LipTest_COMBINED_TEST\20fs-img0462.png,94.74402669,93.40256153,227.3407118,90.81950922,127.893198,78.3347564,127.893198,88.23645691,165.7779651,71.87712564,164.9169477,92.54154409,198.4966277,79.19577384,197.2051015,90.81950922
labeled-data\LipTest_COMBINED_TEST\20fs-img0513.png,99.47962259,92.54154409,232.9373251,93.83307024,129.6152328,76.18221281,130.0457416,90.81950922,167.5,73.16865179,164.9169477,95.98561383,201.9406974,81.77882615,198.4966277,91.68052666
labeled-data\LipTest_COMBINED_TEST\20fs-img0536.png,99.04911387,96.84663127,229.4932554,92.11103537,130.0457416,92.54154409,130.2653783,92.74519792,163.6254215,93.83307024,163.8605257,93.67839645,197.2051015,91.68052666,197.4556731,90.87880084
labeled-data\LipTest_COMBINED_TEST\20fs-img0564.png,94.74402669,98.56866614,230.7847815,95.98561383,125.7406544,83.0703523,127.893198,102.8737533,164.9169477,79.19577384,162.7644041,107.1788405,199.7881538,83.93136974,197.6356102,102.0127359
labeled-data\LipTest_COMBINED_TEST\20fs-img0734.png,101.6321662,97.27713999,228.6322379,95.55510512,131.7677764,82.20933486,131.7677764,97.7076487,166.6389826,76.61272153,164.486439,102.0127359,200.6491713,83.0703523,196.3440841,97.27713999
labeled-data\LipTest_COMBINED_TEST\20fs-img1030.png,94.31351797,99.86019229,233.3678338,95.55510512,125.3101457,80.48729999,124.4491282,107.6093492,166.6389826,77.47373897,158.8898256,108.4703666,203.6627323,80.91780871,198.9271364,105.0262969
labeled-data\LipTest_COMBINED_TEST\20fs-img1124.png,102.9236923,100.7212097,233.3678338,96.84663127,133.4898113,89.09747435,133.4898113,98.56866614,170.0830523,86.94493076,166.2084738,101.1517184,203.6627323,88.66696563,198.4966277,96.84663127
labeled-data\LipTest_COMBINED_TEST\20fs-img1239.png,96.03555284,98.99917486,230.7847815,97.27713999,127.0321805,86.51442204,128.3237067,103.304262,164.0559303,83.0703523,161.472878,106.7483318,200.2186626,86.94493076,196.7745928,103.7347708
labeled-data\LipTest_COMBINED_TEST\20fs-img1373.png,99.91013131,98.13815742,226.0491856,94.26357896,130.4762503,90.3890005,133.0593026,95.55510512,164.9169477,89.52798307,167.0694913,101.5822272,195.9135754,89.09747435,197.2051015,95.1245964
labeled-data\LipTest_COMBINED_TEST\20fs-img1401.png,91.73046567,98.56866614,229.4932554,96.84663127,124.4491282,81.34831743,122.7270933,111.4839277,163.6254215,75.7517041,161.9033867,119.2330846,199.7881538,80.05679128,198.4966277,111.053419
labeled-data\LipTest_COMBINED_TEST\20fs-img1536.png,96.89657028,98.99917486,229.0627466,95.55510512,128.3237067,80.05679128,127.893198,104.5957882,166.2084738,74.89068666,162.3338954,108.0398579,200.6491713,80.05679128,198.066119,104.5957882
labeled-data\LipTest_COMBINED_TEST\20fs-img1610.png,93.45250054,100.7212097,230.7847815,98.13815742,124.8796369,82.20933486,123.1576021,108.0398579,163.1949128,79.62628256,158.0288082,111.053419,199.3576451,83.50086102,195.9135754,107.6093492
labeled-data\LipTest_COMBINED_TEST\20fs-img1617.png,93.88300926,102.4432446,231.2152902,98.56866614,123.5881108,81.34831743,123.5881108,112.3449451,164.9169477,75.32119538,158.4593169,116.6500323,201.9406974,81.34831743,196.7745928,110.6229102
labeled-data\LipTest_COMBINED_TEST\20fs-img1647.png,96.89657028,102.0127359,229.4932554,94.26357896,131.3372677,84.79238717,127.893198,95.1245964,165.3474564,78.76526512,160.6118605,99.42968358,198.9271364,85.65340461,194.6220492,95.1245964
labeled-data\LipTest_COMBINED_TEST\20fs-img1701.png,98.61860515,95.1245964,227.7712205,96.41612255,129.1847241,86.51442204,130.4762503,96.84663127,163.1949128,86.08391332,163.6254215,100.7212097,197.2051015,86.08391332,196.3440841,98.13815742
labeled-data\LipTest_COMBINED_TEST\20fs-img2001.png,104.2152185,97.27713999,227.3407118,94.26357896,133.92032,89.95849178,133.92032,89.52798307,165.7779651,92.11103537,164.9169477,92.11103537,196.7745928,88.23645691,197.2051015,88.23645691
labeled-data\LipTest_COMBINED_TEST\20fs-img2037.png,94.74402669,101.1517184,229.4932554,98.13815742,125.7406544,80.91780871,124.8796369,108.9008754,163.1949128,76.61272153,158.0288082,112.7754538,199.3576451,81.77882615,195.4830667,108.4703666
labeled-data\LipTest_COMBINED_TEST\20fs-img2122.png,95.17453541,102.0127359,230.7847815,96.41612255,124.4491282,80.05679128,122.2965846,111.053419,163.6254215,74.46017794,157.1677908,115.7890149,199.3576451,81.77882615,196.7745928,110.1924015
labeled-data\LipTest_COMBINED_TEST\20fs-img2194.png,99.04911387,98.99917486,230.7847815,95.98561383,130.4762503,82.63984358,129.1847241,95.55510512,165.7779651,75.32119538,162.3338954,101.5822272,200.2186626,81.77882615,198.066119,97.7076487
labeled-data\LipTest_COMBINED_TEST\20fs-img2322.png,100.34064,98.56866614,228.2017292,98.13815742,130.0457416,82.63984358,131.3372677,98.56866614,164.486439,76.18221281,163.6254215,105.0262969,198.9271364,82.63984358,196.7745928,102.8737533
labeled-data\LipTest_COMBINED_TEST\20fs-img2460.png,92.5914831,97.27713999,229.9237641,97.7076487,125.7406544,79.19577384,123.5881108,107.1788405,164.486439,74.89068666,159.7508431,112.7754538,200.6491713,81.77882615,198.9271364,110.1924015
labeled-data\LipTest_COMBINED_TEST\20fs-img2469.png,100.7711487,98.56866614,232.9373251,96.41612255,128.7542154,80.05679128,130.0457416,102.0127359,164.9169477,73.59916051,161.0423692,106.7483318,201.5101887,82.63984358,198.066119,102.8737533
labeled-data\LipTest_COMBINED_TEST\20fs-img2555.png,97.75758772,98.13815742,229.0627466,95.98561383,130.0457416,82.20933486,127.0321805,103.304262,167.5,80.48729999,159.7508431,106.3178231,203.2322236,82.63984358,195.0525579,102.8737533
labeled-data\LipTest_COMBINED_TEST\20fs-img2683.png,103.7847098,101.5822272,222.6051159,98.56866614,134.7813374,86.94493076,132.6287939,101.1517184,167.5,80.05679128,161.472878,106.3178231,197.6356102,87.8059482,192.0389969,102.0127359
labeled-data\LipTest_COMBINED_TEST\20fs-img2787.png,103.354201,98.13815742,223.4661333,98.13815742,130.4762503,82.63984358,131.3372677,99.86019229,161.472878,77.04323025,161.472878,104.1652795,194.6220492,83.93136974,192.4695056,99.42968358
labeled-data\LipTest_COMBINED_TEST\20fs-img3352.png,96.03555284,93.83307024,228.6322379,95.1245964,125.7406544,85.22289589,126.6016718,92.54154409,161.9033867,84.79238717,160.6118605,95.98561383,196.7745928,86.51442204,195.4830667,95.1245964
labeled-data\LipTest_COMBINED_TEST\20fs-img3460.png,99.91013131,97.7076487,235.0898687,96.41612255,132.6287939,81.34831743,133.4898113,99.42968358,170.0830523,77.47373897,168.3610174,105.4568056,203.2322236,84.79238717,202.8017149,103.304262
labeled-data\LipTest_COMBINED_TEST\20fs-img3530.png,102.4931836,89.52798307,233.7983425,91.25001794,134.3508287,85.22289589,134.3508287,84.79238717,169.2220349,86.94493076,169.2220349,86.51442204,202.8017149,85.22289589,202.8017149,84.79238717
labeled-data\LipTest_COMBINED_TEST\20fs-img3857.png,98.18809643,99.42968358,231.2152902,94.26357896,127.893198,76.18221281,127.0321805,102.4432446,164.9169477,68.00254718,160.6118605,107.1788405,198.4966277,80.05679128,197.6356102,104.1652795
labeled-data\LipTest_COMBINED_TEST\20fs-img3935.png,92.16097438,92.97205281,234.65936,92.97205281,127.0321805,79.62628256,124.0186195,98.56866614,166.6389826,77.04323025,162.3338954,102.8737533,204.093241,80.48729999,200.2186626,101.5822272
labeled-data\LipTest_COMBINED_TEST\20fs-img4208.png,101.6321662,99.86019229,229.0627466,95.1245964,128.7542154,77.04323025,128.3237067,107.6093492,164.486439,66.28051231,158.4593169,115.7890149,198.066119,78.76526512,193.3305231,107.1788405
labeled-data\LipTest_COMBINED_TEST\20fs-img4239.png,101.2016575,99.42968358,234.65936,94.69408768,126.6016718,78.3347564,130.0457416,111.9144364,166.2084738,74.46017794,163.6254215,118.3720672,203.2322236,80.05679128,200.2186626,109.7618928
labeled-data\LipTest_COMBINED_TEST\20fs-img4273.png,98.18809643,96.41612255,237.672921,95.1245964,129.6152328,78.3347564,128.3237067,102.0127359,169.2220349,75.32119538,164.0559303,104.1652795,206.2457846,80.05679128,202.8017149,103.7347708
labeled-data\LipTest_COMBINED_TEST\20fs-img4283.png,96.89657028,98.99917486,232.5068164,95.1245964,127.0321805,77.04323025,127.893198,105.8873143,168.7915262,73.59916051,164.0559303,109.7618928,205.8152759,77.90424769,202.8017149,109.3313841
labeled-data\LipTest_COMBINED_TEST\20fs-img4563.png,96.03555284,97.7076487,234.2288513,94.26357896,127.0321805,78.76526512,130.4762503,104.1652795,166.6389826,74.02966923,165.7779651,111.053419,203.6627323,79.62628256,202.3712061,104.1652795
labeled-data\LipTest_COMBINED_TEST\20fs-img4585.png,91.73046567,95.98561383,235.5203774,92.54154409,122.2965846,80.05679128,117.13048,110.6229102,164.486439,78.76526512,155.8762646,117.080541,203.2322236,81.77882615,199.3576451,111.4839277
labeled-data\LipTest_COMBINED_TEST\20fs-img4601.png,98.18809643,95.1245964,236.3813948,89.95849178,132.1982851,91.68052666,131.7677764,91.68052666,167.9305087,96.84663127,167.9305087,96.41612255,202.8017149,92.11103537,202.8017149,91.68052666
labeled-data\LipTest_COMBINED_TEST\25fs-img007.png,69.34401234,100.7212097,219.5915549,101.1517184,100.34064,83.50086102,102.4931836,109.3313841,139.9474421,85.65340461,139.5169333,115.3585061,181.7067877,84.79238717,181.276279,111.053419
labeled-data\LipTest_COMBINED_TEST\25fs-img042.png,72.35757337,99.86019229,216.5779938,102.0127359,104.2152185,83.0703523,102.0626749,110.1924015,139.5169333,85.22289589,139.0864246,116.2195236,179.9847528,84.36187845,179.5542441,112.7754538
labeled-data\LipTest_COMBINED_TEST\25fs-img125.png,73.64909952,98.13815742,215.7169764,100.7212097,104.6457272,82.63984358,103.7847098,108.9008754,140.8084595,85.22289589,140.3779508,114.06698,180.4152615,85.22289589,180.4152615,111.053419
labeled-data\LipTest_COMBINED_TEST\25fs-img175.png,71.92706465,98.13815742,216.1474851,98.13815742,103.354201,82.20933486,104.2152185,110.1924015,139.9474421,84.79238717,141.2389682,119.2330846,178.2627179,80.91780871,181.7067877,113.6364713
labeled-data\LipTest_COMBINED_TEST\25fs-img204.png,69.77452106,91.68052666,217.4390113,94.69408768,102.4931836,76.61272153,101.2016575,106.3178231,140.8084595,81.77882615,139.9474421,113.2059625,179.9847528,80.05679128,181.7067877,111.053419
labeled-data\LipTest_COMBINED_TEST\25fs-img228.png,69.34401234,95.1245964,215.7169764,98.56866614,100.7711487,81.34831743,101.6321662,105.4568056,139.0864246,86.51442204,139.5169333,111.4839277,178.6932267,86.94493076,178.2627179,106.7483318
labeled-data\LipTest_COMBINED_TEST\25fs-img232.png,72.78808208,97.7076487,211.8423979,102.4432446,102.0626749,85.22289589,102.4931836,107.1788405,137.7948985,93.83307024,137.3643898,114.06698,176.1101744,91.25001794,175.6796656,110.6229102
labeled-data\LipTest_COMBINED_TEST\25fs-img240.png,71.06604721,98.13815742,210.5508718,102.8737533,102.0626749,89.95849178,103.354201,106.3178231,137.7948985,90.81950922,138.2254072,113.6364713,174.8186482,95.1245964,175.2491569,111.4839277
labeled-data\LipTest_COMBINED_TEST\25fs-img255.png,68.48299491,95.98561383,215.7169764,101.1517184,100.7711487,81.77882615,101.6321662,106.7483318,137.3643898,85.65340461,138.2254072,115.7890149,178.2627179,89.52798307,179.1237354,111.053419
labeled-data\LipTest_COMBINED_TEST\25fs-img272.png,67.19146875,92.54154409,219.5915549,96.84663127,98.18809643,70.58559948,100.34064,104.5957882,137.7948985,77.90424769,139.0864246,113.6364713,182.1372964,80.05679128,182.5678051,110.1924015
labeled-data\LipTest_COMBINED_TEST\25fs-img281.png,72.35757337,96.84663127,213.9949415,98.13815742,97.75758772,73.16865179,105.5067446,111.9144364,136.5033723,79.19577384,143.3915118,123.1076631,177.8322092,78.3347564,183.8593313,118.3720672
labeled-data\LipTest_COMBINED_TEST\25fs-img303.png,65.46943388,92.54154409,223.0356246,95.1245964,96.89657028,72.73814307,97.75758772,109.3313841,139.0864246,78.3347564,140.3779508,119.2330846,182.9983138,81.34831743,183.8593313,114.06698
labeled-data\LipTest_COMBINED_TEST\25fs-img322.png,63.31689029,89.52798307,223.4661333,89.95849178,97.75758772,69.72458205,96.89657028,108.9008754,140.8084595,77.04323025,141.2389682,119.2330846,183.4288226,76.18221281,188.5949272,112.7754538
labeled-data\LipTest_COMBINED_TEST\25fs-img348.png,68.48299491,90.3890005,219.1610461,95.98561383,98.61860515,70.58559948,98.18809643,117.5110497,137.3643898,77.90424769,139.9474421,131.7178374,181.276279,78.3347564,188.1644185,120.9551195
labeled-data\LipTest_COMBINED_TEST\25fs-img365.png,69.77452106,96.41612255,215.2864677,101.5822272,100.34064,89.95849178,98.18809643,107.1788405,134.3508287,94.69408768,133.92032,116.6500323,177.4017005,97.27713999,176.1101744,114.06698
labeled-data\LipTest_COMBINED_TEST\25fs-img377.png,65.46943388,99.86019229,210.9813805,107.1788405,97.327079,101.1517184,96.89657028,101.1517184,132.6287939,108.4703666,133.0593026,107.6093492,170.9440697,107.6093492,170.9440697,107.1788405
labeled-data\LipTest_COMBINED_TEST\25fs-img379.png,68.91350362,100.290701,210.5508718,108.0398579,98.18809643,99.86019229,98.18809643,106.7483318,130.4762503,108.0398579,129.6152328,112.7754538,170.0830523,105.4568056,170.0830523,111.9144364
labeled-data\LipTest_COMBINED_TEST\25fs-img390.png,68.91350362,100.7212097,208.3983282,110.1924015,99.91013131,102.8737533,99.47962259,102.8737533,130.0457416,112.7754538,129.6152328,112.3449451,170.0830523,110.1924015,170.0830523,110.1924015
labeled-data\LipTest_COMBINED_TEST\25fs-img401.png,64.17790773,96.84663127,213.9949415,105.0262969,97.327079,88.23645691,95.17453541,103.304262,131.3372677,95.98561383,129.6152328,108.4703666,172.2355959,97.7076487,171.8050872,108.0398579
labeled-data\LipTest_COMBINED_TEST\25fs-img408.png,65.03892516,94.69408768,215.2864677,100.290701,96.03555284,75.7517041,92.5914831,111.9144364,137.7948985,79.19577384,133.0593026,118.3720672,178.2627179,82.63984358,174.8186482,111.053419
labeled-data\LipTest_COMBINED_TEST\25fs-img418.png,68.05248619,97.7076487,213.9949415,102.0127359,97.75758772,79.19577384,94.74402669,121.3856282,138.2254072,81.34831743,136.5033723,132.5788548,179.5542441,81.77882615,181.7067877,128.7042764
labeled-data\LipTest_COMBINED_TEST\25fs-img423.png,69.77452106,94.69408768,217.0085025,101.1517184,101.6321662,89.09747435,96.46606156,110.1924015,137.3643898,94.26357896,135.6423549,119.6635933,177.8322092,94.26357896,178.6932267,116.2195236
labeled-data\LipTest_COMBINED_TEST\25fs-img432.png,68.91350362,96.41612255,217.86952,98.99917486,102.9236923,98.99917486,102.4931836,98.56866614,139.9474421,106.3178231,139.5169333,106.3178231,179.1237354,104.1652795,179.1237354,104.5957882
labeled-data\LipTest_COMBINED_TEST\25fs-img447.png,64.60841645,92.97205281,220.4525723,95.98561383,102.0626749,79.62628256,96.46606156,108.9008754,141.2389682,86.94493076,139.0864246,117.080541,182.1372964,86.51442204,184.7203487,114.06698
labeled-data\LipTest_COMBINED_TEST\25fs-img464.png,67.19146875,95.98561383,214.4254502,102.4432446,100.7711487,85.22289589,97.75758772,114.9279974,139.0864246,91.25001794,136.933881,129.1347851,178.6932267,94.26357896,178.2627179,120.9551195
labeled-data\LipTest_COMBINED_TEST\25fs-img474.png,70.20502978,102.0127359,216.1474851,101.1517184,100.7711487,83.93136974,96.03555284,127.843259,137.7948985,92.54154409,138.6559159,139.897503,176.9711918,94.26357896,182.1372964,129.5652938
labeled-data\LipTest_COMBINED_TEST\25fs-img488.png,71.92706465,104.1652795,216.5779938,101.5822272,100.7711487,82.63984358,99.47962259,126.9822415,140.8084595,87.37543948,139.0864246,141.1890292,179.5542441,88.23645691,184.7203487,130.4263113
labeled-data\LipTest_COMBINED_TEST\25fs-img492.png,76.23215183,106.3178231,216.1474851,104.1652795,102.4931836,81.34831743,97.75758772,133.870381,142.9610031,86.94493076,138.6559159,148.9381861,180.4152615,83.50086102,185.1508574,136.883942
labeled-data\LipTest_COMBINED_TEST\25fs-img500.png,74.51011695,105.4568056,216.5779938,105.4568056,106.7982708,94.26357896,106.7982708,114.4974887,143.8220205,97.27713999,142.5304944,122.6771543,180.8457703,95.1245964,181.276279,116.2195236
labeled-data\LipTest_COMBINED_TEST\25fs-img503.png,69.77452106,104.1652795,215.7169764,108.0398579,102.9236923,105.4568056,102.9236923,105.0262969,136.933881,111.053419,136.5033723,110.6229102,176.9711918,108.4703666,176.5406831,108.0398579
labeled-data\LipTest_COMBINED_TEST\25fs-img515.png,73.2185908,103.7347708,211.4118892,107.1788405,104.2152185,96.84663127,103.354201,111.9144364,137.3643898,101.1517184,138.2254072,118.3720672,175.6796656,99.86019229,176.9711918,117.080541
labeled-data\LipTest_COMBINED_TEST\25fs-img539.png,73.64909952,94.69408768,216.5779938,97.7076487,102.9236923,77.04323025,99.47962259,115.3585061,141.2389682,80.91780871,141.2389682,127.4127502,181.7067877,81.77882615,182.9983138,120.9551195
labeled-data\LipTest_COMBINED_TEST\25fs-img549.png,73.2185908,97.7076487,216.1474851,101.5822272,99.91013131,77.04323025,100.34064,118.8025759,138.6559159,81.77882615,140.3779508,129.5652938,179.9847528,84.79238717,182.5678051,122.6771543
labeled-data\LipTest_COMBINED_TEST\25fs-img571.png,69.34401234,93.83307024,220.4525723,97.27713999,90.86944823,66.71102102,98.61860515,108.4703666,133.4898113,74.89068666,136.933881,117.080541,177.8322092,82.20933486,182.1372964,116.6500323
labeled-data\LipTest_COMBINED_TEST\25fs-img578.png,69.34401234,97.7076487,220.4525723,98.99917486,90.43893951,67.14152974,99.04911387,114.06698,134.7813374,74.46017794,137.7948985,128.2737677,179.5542441,79.19577384,182.1372964,122.2466456
labeled-data\LipTest_COMBINED_TEST\25fs-img588.png,65.46943388,96.41612255,222.1746072,96.41612255,96.46606156,70.15509077,98.61860515,111.053419,140.3779508,76.18221281,140.3779508,121.3856282,184.7203487,77.90424769,185.1508574,117.5110497
labeled-data\LipTest_COMBINED_TEST\25fs-img617.png,66.76096003,91.25001794,222.1746072,95.1245964,100.34064,74.46017794,97.327079,106.3178231,139.5169333,83.0703523,138.6559159,113.2059625,182.9983138,81.34831743,182.5678051,109.3313841
labeled-data\LipTest_COMBINED_TEST\25fs-img629.png,68.05248619,95.1245964,220.883081,95.1245964,98.18809643,77.90424769,99.04911387,105.4568056,139.9474421,83.50086102,138.2254072,111.053419,182.1372964,81.77882615,181.7067877,108.0398579
labeled-data\LipTest_COMBINED_TEST\25fs-img644.png,67.62197747,96.41612255,221.7440984,95.98561383,98.18809643,78.3347564,99.91013131,104.5957882,141.2389682,82.63984358,138.6559159,109.3313841,183.4288226,81.34831743,182.1372964,106.7483318
labeled-data\LipTest_COMBINED_TEST\33me-img035.png,117.5609887,99.42968358,250.5881825,89.95849178,143.8220205,79.62628256,149.4186339,98.99917486,183.4288226,77.90424769,182.9983138,102.8737533,219.5915549,71.0161082,218.3000287,97.27713999
labeled-data\LipTest_COMBINED_TEST\33me-img039.png,121.0050585,98.13815742,249.7271651,89.95849178,145.5440554,79.62628256,151.1406687,98.56866614,182.5678051,78.3347564,182.1372964,101.5822272,219.1610461,71.87712564,217.4390113,97.27713999
labeled-data\LipTest_COMBINED_TEST\33me-img167.png,119.2830236,99.42968358,251.0186913,90.3890005,145.9745641,82.20933486,150.71016,100.290701,183.4288226,79.19577384,184.7203487,104.1652795,220.4525723,74.46017794,220.0220636,98.13815742
labeled-data\LipTest_COMBINED_TEST\33me-img227.png,119.7135323,97.7076487,250.5881825,87.8059482,147.2660903,82.63984358,151.1406687,96.84663127,183.4288226,80.05679128,183.8593313,101.5822272,219.1610461,74.89068666,218.7305374,95.55510512
labeled-data\LipTest_COMBINED_TEST\33me-img265.png,118.8525149,92.11103537,257.0458133,79.62628256,145.1135467,74.02966923,150.71016,99.86019229,182.9983138,69.29407333,186.4423836,105.8873143,221.7440984,66.71102102,224.7576595,98.56866614
labeled-data\LipTest_COMBINED_TEST\33me-img305.png,114.9779364,87.37543948,259.1983569,80.48729999,145.5440554,72.73814307,148.1271077,93.40256153,182.5678051,70.58559948,184.7203487,102.0127359,223.4661333,68.00254718,225.1881682,97.27713999
labeled-data\LipTest_COMBINED_TEST\33me-img323.png,119.7135323,89.95849178,257.9068307,80.05679128,143.8220205,71.87712564,152.8627036,95.98561383,182.5678051,69.72458205,187.303401,101.5822272,221.7440984,64.98898615,224.7576595,92.54154409
labeled-data\LipTest_COMBINED_TEST\33me-img393.png,126.6016718,96.41612255,254.462761,87.8059482,150.71016,79.62628256,157.1677908,101.1517184,186.8728923,77.04323025,188.5949272,109.7618928,223.4661333,73.59916051,223.0356246,99.86019229
labeled-data\LipTest_COMBINED_TEST\33me-img403.png,133.0593026,95.1245964,247.1441128,86.51442204,158.4593169,86.51442204,158.8898256,88.66696563,186.0118749,89.09747435,186.8728923,92.97205281,215.2864677,82.63984358,216.1474851,85.22289589
labeled-data\LipTest_COMBINED_TEST\33me-img441.png,117.13048,86.08391332,260.9203918,80.05679128,146.8355815,75.7517041,148.5576164,97.27713999,182.9983138,77.04323025,187.303401,106.7483318,222.6051159,72.30763435,228.2017292,100.7212097
labeled-data\LipTest_COMBINED_TEST\33me-img447.png,116.2694626,89.52798307,257.0458133,83.0703523,149.8491426,87.8059482,149.8491426,87.37543948,182.9983138,92.54154409,182.5678051,92.97205281,220.0220636,85.22289589,219.5915549,85.22289589
labeled-data\LipTest_COMBINED_TEST\33me-img458.png,120.5745498,92.54154409,255.3237784,84.79238717,149.8491426,82.63984358,153.723721,92.54154409,185.5813661,87.37543948,188.5949272,95.55510512,220.883081,77.47373897,222.6051159,89.52798307
labeled-data\LipTest_COMBINED_TEST\33me-img481.png,116.6999713,92.11103537,258.3373395,79.19577384,142.5304944,74.02966923,149.8491426,99.42968358,182.9983138,71.87712564,185.5813661,106.7483318,221.7440984,69.29407333,224.7576595,100.7212097
labeled-data\LipTest_COMBINED_TEST\33me-img517.png,125.3101457,95.55510512,253.6017436,89.95849178,152.8627036,87.37543948,152.8627036,87.37543948,183.8593313,89.09747435,183.8593313,88.66696563,217.4390113,83.50086102,217.0085025,83.50086102
labeled-data\LipTest_COMBINED_TEST\33me-img541.png,119.2830236,96.41612255,250.5881825,89.09747435,143.3915118,75.7517041,151.5711774,97.27713999,180.8457703,77.04323025,184.7203487,102.0127359,218.3000287,72.30763435,220.4525723,98.99917486
labeled-data\LipTest_COMBINED_TEST\33me-img567.png,121.8660759,101.1517184,246.2830954,96.41612255,145.9745641,84.79238717,151.5711774,104.1652795,181.7067877,81.77882615,183.4288226,108.9008754,219.1610461,79.62628256,217.86952,106.7483318
labeled-data\LipTest_COMBINED_TEST\33me-img574.png,122.7270933,100.7212097,244.1305518,94.69408768,151.1406687,94.26357896,150.71016,93.83307024,183.4288226,96.84663127,183.4288226,96.41612255,212.7034154,92.11103537,212.7034154,91.68052666
labeled-data\LipTest_COMBINED_TEST\33me-img589.png,124.8796369,102.0127359,251.8797087,92.54154409,151.1406687,86.51442204,156.3067733,99.86019229,183.8593313,86.08391332,188.1644185,105.4568056,218.3000287,81.77882615,220.883081,96.84663127
labeled-data\LipTest_COMBINED_TEST\33me-img591.png,127.893198,101.1517184,251.4492,94.69408768,151.1406687,85.22289589,158.0288082,101.5822272,182.9983138,83.50086102,188.1644185,107.6093492,219.5915549,80.91780871,220.883081,100.7212097
labeled-data\LipTest_COMBINED_TEST\33me-img632.png,113.6864103,89.09747435,258.3373395,77.90424769,142.5304944,74.89068666,147.696599,95.1245964,181.7067877,74.02966923,184.7203487,102.0127359,220.4525723,70.15509077,223.896642,94.69408768
labeled-data\LipTest_COMBINED_TEST\33me-img638.png,117.5609887,92.11103537,258.3373395,84.79238717,144.2525292,76.61272153,151.5711774,101.5822272,182.5678051,75.32119538,189.4559446,108.0398579,222.1746072,71.87712564,226.4796943,102.4432446
labeled-data\LipTest_COMBINED_TEST\33me-img656.png,119.7135323,97.7076487,257.0458133,83.93136974,142.0999856,76.18221281,150.71016,111.053419,182.5678051,74.02966923,189.4559446,118.3720672,222.6051159,70.15509077,229.9237641,108.9008754
labeled-data\LipTest_COMBINED_TEST\33me-img661.png,116.2694626,98.13815742,256.1847959,86.51442204,142.0999856,77.04323025,148.1271077,114.9279974,181.276279,74.46017794,186.4423836,123.9686805,221.7440984,71.87712564,227.7712205,114.06698
labeled-data\LipTest_COMBINED_TEST\33me-img689.png,118.8525149,87.8059482,253.6017436,80.91780871,147.696599,78.3347564,150.71016,86.08391332,181.276279,76.18221281,184.7203487,87.8059482,218.7305374,73.16865179,220.4525723,84.36187845
